"","NAME","counts","geometry"
"1","Census Tract 1001, Arlington County, Virginia",0,list(list(c(385054.707728812, 385416.785953255, 385755.886878531, 386149.271066753, 386467.871913269, 386620.77052592, 387060.401728463, 387118.317768004, 387508.745553852, 387346.940542729, 387213.513761029, 386705.470174322, 386207.288861934, 386053.93706895, 385853.731131718, 385730.959645647, 385677.15424325, 385602.760202748, 385061.978348868, 385054.707728812, 136169.544770756, 136532.532292663, 136871.267025062, 137266.757495452, 137015.439045841, 136998.194980007, 137114.911051681, 137151.338321538, 
136329.474710519, 136265.457922166, 136209.502159073, 136039.275353041, 135716.205971328, 135982.338677877, 135800.862638869, 135794.533411244, 135785.416870669, 135618.151720861, 136160.761415003, 136169.544770756)))
"2","Census Tract 1002, Arlington County, Virginia",5,list(list(c(386149.271066753, 386596.044253288, 386818.629726235, 387354.452551685, 387787.098443044, 388353.327625119, 388490.168056099, 388657.438063829, 388835.335132632, 388859.685278307, 388971.688985415, 389164.927779321, 389046.544663337, 388887.834453352, 388725.174227015, 388603.434104958, 388677.525564149, 388406.782858657, 388118.689615525, 388058.391710022, 387955.647266679, 387508.745553852, 387118.317768004, 387060.401728463, 386620.77052592, 386467.871913269, 386149.271066753, 137266.757495452, 
137712.907934696, 137934.994956304, 138470.180565712, 138110.278177772, 137908.499922395, 137772.425657869, 137501.657141648, 137377.519131241, 137360.833603996, 137253.220884376, 137049.587154862, 137001.572490935, 137022.552140519, 136949.294682465, 136741.439740704, 136506.107341031, 136505.499995022, 136504.372877454, 136499.246194698, 136476.756148339, 136329.474710519, 137151.338321538, 137114.911051681, 136998.194980007, 137015.439045841, 137266.757495452)))
"3","Census Tract 1003, Arlington County, Virginia",0,list(list(c(387354.452551685, 387908.786184159, 388337.125696421, 389172.48072615, 389493.373331635, 389613.381893203, 389616.645818839, 389777.54790336, 389871.098281986, 389724.53594295, 389701.83261449, 389364.298867695, 389682.752155702, 389675.541872039, 389725.238544113, 390017.331396705, 390162.805635103, 389988.95957793, 389632.425934301, 389583.161306033, 389666.224272099, 389647.181747648, 389304.88468211, 389153.076490796, 388971.688985415, 388859.685278307, 388835.335132632, 388657.438063829, 
388490.168056099, 388353.327625119, 387787.098443044, 387354.452551685, 138470.180565712, 139021.692757845, 139450.764267347, 140288.248053038, 140607.409835094, 140727.500325116, 140724.472455578, 140509.794023542, 140185.777269093, 140081.701990056, 139759.584359907, 139724.063874381, 138825.250287154, 138682.83585213, 138551.892272985, 138345.376016961, 138160.920077447, 137855.976159824, 137546.277920158, 137547.785685251, 137656.908948199, 137819.671932394, 137529.729303408, 137516.503812988, 
137253.220884376, 137360.833603996, 137377.519131241, 137501.657141648, 137772.425657869, 137908.499922395, 138110.278177772, 138470.180565712)))
"4","Census Tract 1004, Arlington County, Virginia",0,list(list(c(389364.298867695, 389701.83261449, 389724.53594295, 389871.098281986, 389889.767340896, 390166.724770652, 390689.750833195, 390781.599597347, 390859.190898774, 391032.309681483, 391184.374735704, 391222.890014756, 391238.867974544, 391872.774804812, 392176.16655623, 392814.418624003, 392548.014601543, 392279.095302751, 391913.660034161, 391792.504058887, 390765.623878872, 390587.198860617, 390618.669096989, 390444.298991303, 390377.511823506, 390162.805635103, 390017.331396705, 389725.238544113, 
389675.541872039, 389682.752155702, 389364.298867695, 139724.063874381, 139759.584359907, 140081.701990056, 140185.777269093, 140121.119324402, 139710.038407756, 139133.398067432, 139032.146385689, 138819.038983085, 138343.606277269, 138184.001244698, 138143.577720067, 138129.367007152, 137565.641073353, 137376.621588445, 137141.098320871, 136914.580185824, 136900.850804845, 136747.802406277, 136774.568983, 137082.304231984, 137158.110854198, 137363.549605641, 137630.510824328, 137844.282582209, 
138160.920077447, 138345.376016961, 138551.892272985, 138682.83585213, 138825.250287154, 139724.063874381)))
